TRINITY_DN102420_c0_g1	P39907	TRINITY_DN102420_c0_g1_i1	1.5e-12	O-glucosyltransferase LpsA (EC 2.4.1.-)	lipopolysaccharide biosynthetic process [GO:0009103]; protein glycosylation [GO:0006486]		transferase activity, transferring glycosyl groups [GO:0016757]	GO:0006486; GO:0009103; GO:0016757	reviewed	Dichelobacter nodosus (Bacteroides nodosus)	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
TRINITY_DN102421_c0_g1	Q5ZL57	TRINITY_DN102421_c0_g1_i1	3.5e-06	Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)	adult locomotory behavior [GO:0008344]; cerebellar Purkinje cell layer maturation [GO:0021691]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi localization [GO:0051645]; pigmentation [GO:0043473]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]		GO:0000139; GO:0005783; GO:0005829; GO:0006888; GO:0006890; GO:0008344; GO:0015031; GO:0021691; GO:0030126; GO:0030137; GO:0043473; GO:0051645	reviewed	Gallus gallus (Chicken)	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TRINITY_DN102421_c1_g1	Q09236	TRINITY_DN102421_c1_g1_i1	1.7e-07	Probable coatomer subunit delta (Delta-coat protein) (Delta-COP)	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi localization [GO:0051645]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]		GO:0000139; GO:0005829; GO:0006888; GO:0006890; GO:0015031; GO:0030126; GO:0030137; GO:0051645	reviewed	Caenorhabditis elegans	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TRINITY_DN102445_c0_g1	Q54WR9	TRINITY_DN102445_c0_g1_i1	2.2e-10	Type-3 glutamine synthetase (EC 6.3.1.2) (Type-3 glutamate--ammonia ligase) (Type-3 GS)	nitrogen compound metabolic process [GO:0006807]; response to bacterium [GO:0009617]	phagocytic vesicle [GO:0045335]	ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]	GO:0004356; GO:0005524; GO:0006807; GO:0009617; GO:0045335	reviewed	Dictyostelium discoideum (Slime mold)	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
TRINITY_DN102468_c0_g1	Q9WWW2	TRINITY_DN102468_c0_g1_i1	1.6e-19	Alcohol dehydrogenase [acceptor] (EC 1.1.99.-)		plasma membrane [GO:0005886]	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	GO:0005886; GO:0016614; GO:0050660	reviewed	Pseudomonas putida (Arthrobacter siderocapsulatus)	0	2	0	1	4	0	0	0	0	5	0	0	6	0	0
TRINITY_DN102516_c0_g1	A5EQ55	TRINITY_DN102516_c0_g1_i1	1.5e-11	Catalase-peroxidase (CP) (EC 1.11.1.21) (Peroxidase/catalase)	hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]		catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872	reviewed	Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182)	0	0	0	0	0	0	0	2	0	1	2	0	1	1	0
TRINITY_DN10255_c0_g1	Q10444	TRINITY_DN10255_c0_g1_i1	2.5e-10	Glucan 1,3-beta-glucosidase 2 (EC 3.2.1.58) (Exo-1,3-beta-glucanase 2)	cellular glucan metabolic process [GO:0006073]; fungal-type cell wall disassembly involved in conjugation with cellular fusion [GO:1904541]; fungal-type cell wall organization [GO:0031505]; glucan catabolic process [GO:0009251]	actin fusion focus [GO:1990819]; cell surface [GO:0009986]; division septum [GO:0000935]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane of cell tip [GO:0031520]	glucan exo-1,3-beta-glucosidase activity [GO:0004338]	GO:0000935; GO:0004338; GO:0005576; GO:0006073; GO:0009251; GO:0009986; GO:0016021; GO:0031505; GO:0031520; GO:1904541; GO:1990819	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	0	1	0	0	0	0	0	18	0	0	0	0	0	0	0
TRINITY_DN102662_c0_g1	Q3SU08	TRINITY_DN102662_c0_g1_i1	3.7e-14	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	cellular protein modification process [GO:0006464]		peptide-methionine (S)-S-oxide reductase activity [GO:0008113]	GO:0006464; GO:0008113	reviewed	Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255)	0	0	2	2	0	0	0	0	0	6	1	0	0	0	0
TRINITY_DN102666_c0_g1	Q8BNW9	TRINITY_DN102666_c0_g1_i1	7.1e-06	Kelch repeat and BTB domain-containing protein 11					reviewed	Mus musculus (Mouse)	0	4	1	0	0	0	0	0	0	4	0	0	3	0	1
TRINITY_DN102667_c0_g1	P09010	TRINITY_DN102667_c0_g1_i1	1.0e-06	Lamin-L(I)		intermediate filament [GO:0005882]; nuclear inner membrane [GO:0005637]		GO:0005637; GO:0005882	reviewed	Xenopus laevis (African clawed frog)	1	7	0	0	1	0	0	1548	1	0	0	0	0	0	0
TRINITY_DN102671_c0_g1	Q8TDB6	TRINITY_DN102671_c0_g1_i1	6.8e-36	E3 ubiquitin-protein ligase DTX3L (EC 2.3.2.27) (B-lymphoma- and BAL-associated protein) (Protein deltex-3-like) (RING-type E3 ubiquitin transferase DTX3L) (Rhysin-2) (Rhysin2)	cellular response to DNA damage stimulus [GO:0006974]; defense response to virus [GO:0051607]; double-strand break repair [GO:0006302]; endosome to lysosome transport [GO:0008333]; histone H2A ubiquitination [GO:0033522]; histone H2B ubiquitination [GO:0033523]; histone monoubiquitination [GO:0010390]; innate immune response [GO:0045087]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; Notch signaling pathway [GO:0007219]; positive regulation of chromatin binding [GO:0035563]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of double-strand break repair via nonhomologous end joining [GO:2001034]; positive regulation of NAD+ ADP-ribosyltransferase activity [GO:1901666]; positive regulation of protein binding [GO:0032092]; positive regulation of protein localization to early endosome [GO:1902966]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of receptor catabolic process [GO:2000646]; positive regulation of transcription, DNA-templated [GO:0045893]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein transport [GO:0015031]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]	enzyme activator activity [GO:0008047]; enzyme binding [GO:0019899]; enzyme inhibitor activity [GO:0004857]; histone binding [GO:0042393]; metal ion binding [GO:0046872]; STAT family protein binding [GO:0097677]; ubiquitin-like protein ligase binding [GO:0044389]; ubiquitin-protein transferase activity [GO:0004842]	GO:0000209; GO:0002230; GO:0004842; GO:0004857; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0005765; GO:0005829; GO:0006302; GO:0006511; GO:0006974; GO:0007219; GO:0008047; GO:0008333; GO:0010390; GO:0015031; GO:0019899; GO:0031901; GO:0032092; GO:0032991; GO:0033522; GO:0033523; GO:0035563; GO:0042393; GO:0044389; GO:0045087; GO:0045893; GO:0046872; GO:0051444; GO:0051607; GO:0051865; GO:0070936; GO:0097677; GO:1900182; GO:1901666; GO:1902966; GO:2000646; GO:2001034	reviewed	Homo sapiens (Human)	0	0	7	1	0	0	0	0	0	1	0	0	8	0	0
TRINITY_DN102678_c0_g1	Q2QAV0	TRINITY_DN102678_c0_g1_i1	6.0e-08	Serine/threonine-protein kinase TIO (EC 2.7.11.1) (Fused homolog) (AtFUSED) (Protein TWO-IN-ONE) (AtTIO)	cytokinesis by cell plate formation [GO:0000911]; embryo sac cellularization [GO:0009558]; male meiosis cytokinesis [GO:0007112]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; phragmoplast [GO:0009524]	ATP binding [GO:0005524]; kinesin binding [GO:0019894]; protein serine/threonine kinase activity [GO:0004674]	GO:0000911; GO:0004674; GO:0005524; GO:0005737; GO:0005856; GO:0007112; GO:0009524; GO:0009558; GO:0019894	reviewed	Arabidopsis thaliana (Mouse-ear cress)	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0
TRINITY_DN102813_c0_g1	Q6R032	TRINITY_DN102813_c0_g1_i1	3.4e-13	Transcription factor MYB3R-5 (Myb-related protein 3R-5)	negative regulation of cell population proliferation [GO:0008285]; negative regulation of transcription, DNA-templated [GO:0045892]; response to ethylene [GO:0009723]; response to salicylic acid [GO:0009751]	nucleus [GO:0005634]	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0003700; GO:0005634; GO:0008285; GO:0009723; GO:0009751; GO:0043565; GO:0045892	reviewed	Arabidopsis thaliana (Mouse-ear cress)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRINITY_DN104221_c0_g1	Q9EQP2	TRINITY_DN104221_c0_g1_i1	1.0e-16	EH domain-containing protein 4 (PAST homolog 2) (mPAST2)	cellular response to growth factor stimulus [GO:0071363]; endocytic recycling [GO:0032456]; pinocytosis [GO:0006907]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; protein homooligomerization [GO:0051260]; regulation of endocytosis [GO:0030100]	early endosome membrane [GO:0031901]; endoplasmic reticulum [GO:0005783]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; GTP binding [GO:0005525]	GO:0005509; GO:0005524; GO:0005525; GO:0005783; GO:0005886; GO:0006907; GO:0030100; GO:0031901; GO:0032456; GO:0048471; GO:0050731; GO:0051260; GO:0055038; GO:0071363	reviewed	Mus musculus (Mouse)	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0
TRINITY_DN104226_c0_g1	Q8N819	TRINITY_DN104226_c0_g1_i1	2.0e-07	Probable protein phosphatase 1N (EC 3.1.3.16)		cytosol [GO:0005829]; nucleus [GO:0005634]	magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; protein serine/threonine phosphatase activity [GO:0004722]	GO:0000287; GO:0004722; GO:0004724; GO:0005634; GO:0005829; GO:0030145	reviewed	Homo sapiens (Human)	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1
TRINITY_DN104265_c0_g1	Q8T1C6	TRINITY_DN104265_c0_g1_i1	7.9e-09	[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase (EC 2.4.1.229) (Glycosyltransferase GnT51) (Skp1-HyPro GlcNAc-transferase) (UDP-GlcNAc:Skp1-hydroxyproline GlcNAc-transferase) (Skp1 GlcNAc-Tase) (UDP-GlcNAc:hydroxyproline polypeptide GlcNAc-transferase)	protein glycosylation [GO:0006486]	cytoplasm [GO:0005737]	acetylglucosaminyltransferase activity [GO:0008375]; metal ion binding [GO:0046872]; Skp1-protein-hydroxyproline N-acetylglucosaminyltransferase activity [GO:0033830]	GO:0005737; GO:0006486; GO:0008375; GO:0033830; GO:0046872	reviewed	Dictyostelium discoideum (Slime mold)	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0
TRINITY_DN104321_c0_g1	P47808	TRINITY_DN104321_c0_g1_i1	1.2e-09	High molecular weight form of myosin-1 (High molecular weight form of myosin I) (HMWMI)		myosin complex [GO:0016459]	actin filament binding [GO:0051015]; ATP binding [GO:0005524]; motor activity [GO:0003774]	GO:0003774; GO:0005524; GO:0016459; GO:0051015	reviewed	Acanthamoeba castellanii (Amoeba)	0	2	0	0	0	0	0	1	0	2	0	0	2	0	0
TRINITY_DN104322_c0_g1	O53176	TRINITY_DN104322_c0_g1_i1	7.3e-10	Putative trans-acting enoyl reductase Rv2449c (EC 1.3.1.-)	glycolipid biosynthetic process [GO:0009247]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	oxidoreductase activity [GO:0016491]	GO:0005886; GO:0009247; GO:0016021; GO:0016491	reviewed	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	0	4	1	1	2	0	0	0	0	2	0	0	2	0	0
TRINITY_DN104339_c0_g1	Q88RC0	TRINITY_DN104339_c0_g1_i1	2.1e-10	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.-)	gamma-aminobutyric acid catabolic process [GO:0009450]; L-lysine catabolic process [GO:0019477]		glutarate-semialdehyde dehydrogenase (NAD+) activity [GO:0047949]; succinate-semialdehyde dehydrogenase [NAD(P)+] activity [GO:0009013]	GO:0009013; GO:0009450; GO:0019477; GO:0047949	reviewed	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	0	1	0	0	2	0	0	0	0	1	0	0	2	0	0
TRINITY_DN10434_c0_g1	P34913	TRINITY_DN10434_c0_g1_i1	1.2e-06	Bifunctional epoxide hydrolase 2 [Includes: Cytosolic epoxide hydrolase 2 (CEH) (EC 3.3.2.10) (Epoxide hydratase) (Soluble epoxide hydrolase) (SEH); Lipid-phosphate phosphatase (EC 3.1.3.76)]	cellular calcium ion homeostasis [GO:0006874]; cholesterol homeostasis [GO:0042632]; dephosphorylation [GO:0016311]; drug metabolic process [GO:0017144]; epoxide metabolic process [GO:0097176]; epoxygenase P450 pathway [GO:0019373]; inflammatory response [GO:0006954]; long-chain fatty acid biosynthetic process [GO:0042759]; phospholipid dephosphorylation [GO:0046839]; positive regulation of blood vessel diameter [GO:0097755]; positive regulation of gene expression [GO:0010628]; protein targeting to peroxisome [GO:0006625]; reactive oxygen species metabolic process [GO:0072593]; regulation of blood pressure [GO:0008217]; regulation of cholesterol metabolic process [GO:0090181]; response to toxic substance [GO:0009636]; stilbene catabolic process [GO:0046272]; xenobiotic metabolic process [GO:0006805]	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]	10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity [GO:0033885]; epoxide hydrolase activity [GO:0004301]; lipid phosphatase activity [GO:0042577]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; protein homodimerization activity [GO:0042803]; signaling receptor binding [GO:0005102]; toxic substance binding [GO:0015643]	GO:0000287; GO:0004301; GO:0005102; GO:0005777; GO:0005782; GO:0005829; GO:0006625; GO:0006805; GO:0006874; GO:0006954; GO:0008217; GO:0009636; GO:0010628; GO:0015643; GO:0016311; GO:0016791; GO:0017144; GO:0019373; GO:0033885; GO:0042577; GO:0042632; GO:0042759; GO:0042803; GO:0046272; GO:0046839; GO:0070062; GO:0072593; GO:0090181; GO:0097176; GO:0097755	reviewed	Homo sapiens (Human)	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
TRINITY_DN104369_c0_g1	Q6C8L8	TRINITY_DN104369_c0_g1_i1	4.4e-07	mRNA 3'-end-processing protein RNA14	mRNA processing [GO:0006397]; RNA 3'-end processing [GO:0031123]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	mRNA binding [GO:0003729]	GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0031123	reviewed	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
TRINITY_DN104380_c0_g1	Q9UR07	TRINITY_DN104380_c0_g1_i1	1.7e-17	Transposon Tf2-11 polyprotein (Retrotransposable element Tf2 155 kDa protein)	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	nucleus [GO:0005634]	aspartic-type endopeptidase activity [GO:0004190]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1	2	0	0	1	0	0	0	5	0	2	2	2	1	2
TRINITY_DN104381_c0_g1	Q8VCV9	TRINITY_DN104381_c0_g1_i1	5.8e-06	Sodium-dependent glucose transporter 1A (Major facilitator superfamily domain-containing protein 4B1)	sodium ion transport [GO:0006814]	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]	glucose transmembrane transporter activity [GO:0005355]; symporter activity [GO:0015293]	GO:0005355; GO:0006814; GO:0015293; GO:0016021; GO:0016324	reviewed	Mus musculus (Mouse)	0	2	0	4	4	0	0	0	0	4	0	0	3	0	1
TRINITY_DN104622_c0_g1	Q92903	TRINITY_DN104622_c0_g1_i1	5.4e-07	Phosphatidate cytidylyltransferase 1 (EC 2.7.7.41) (CDP-DAG synthase 1) (CDP-DG synthase 1) (CDP-diacylglycerol synthase 1) (CDS 1) (CDP-diglyceride pyrophosphorylase 1) (CDP-diglyceride synthase 1) (CTP:phosphatidate cytidylyltransferase 1)	CDP-diacylglycerol biosynthetic process [GO:0016024]; phosphatidylinositol biosynthetic process [GO:0006661]; phototransduction [GO:0007602]; signal transduction [GO:0007165]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	diacylglycerol cholinephosphotransferase activity [GO:0004142]; phosphatidate cytidylyltransferase activity [GO:0004605]	GO:0004142; GO:0004605; GO:0005783; GO:0005789; GO:0006661; GO:0007165; GO:0007602; GO:0016021; GO:0016024	reviewed	Homo sapiens (Human)	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1
TRINITY_DN104680_c0_g1	O14026	TRINITY_DN104680_c0_g1_i1	1.1e-07	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.43) (Lysine N-methyltransferase 3) (SET domain-containing protein 2)	chromatin organization involved in regulation of transcription [GO:0034401]; histone H3-K36 dimethylation [GO:0097676]; histone H3-K36 methylation [GO:0010452]; histone H3-K36 trimethylation [GO:0097198]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; transcription elongation from RNA polymerase II promoter [GO:0006368]	chromatin [GO:0000785]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]	histone methyltransferase activity (H3-K36 specific) [GO:0046975]	GO:0000785; GO:0000790; GO:0005634; GO:0006355; GO:0006357; GO:0006368; GO:0010452; GO:0034401; GO:0046975; GO:0097198; GO:0097676	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0
TRINITY_DN104682_c0_g1	Q42395	TRINITY_DN104682_c0_g1_i1	3.2e-19	Fucoxanthin-chlorophyll a-c binding protein, chloroplastic (FCP)	photosynthesis, light harvesting [GO:0009765]; protein-chromophore linkage [GO:0018298]	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; light-harvesting complex [GO:0030076]; photosystem II [GO:0009523]	chlorophyll binding [GO:0016168]	GO:0009523; GO:0009535; GO:0009765; GO:0016021; GO:0016168; GO:0018298; GO:0030076	reviewed	Trieres chinensis (Marine centric diatom) (Odontella sinensis)	0	1	1	0	1	1	1	0	0	1	2	0	0	0	0
TRINITY_DN104802_c0_g1	Q9CZH8	TRINITY_DN104802_c0_g1_i1	1.8e-27	Coiled-coil domain-containing protein 77		centrosome [GO:0005813]		GO:0005813	reviewed	Mus musculus (Mouse)	0	0	0	0	1	0	0	128	0	0	0	0	0	0	0
